record_id,timestamp,shipment_id,candidate_route_id,origin,destination,cargo_type,cargo_weight_kg,priority,airline,season,shc_code,num_connections,distance_km,total_transit_time_hours,capacity_available_kg,reliability_score,weather_risk_score,load_factor,cost_sar,optimization_score
RTE_003157,2025-05-20 03:07:31,SHP_000708,CR_01,FRA,JED,General,730.99,Standard,Qatar Airways Cargo,Spring,GEN,2,4261.0,23.95,2015.91,0.83,0.294,0.794,4377.48,0.2964
RTE_004149,2025-07-19 09:31:41,SHP_000930,CR_01,IST,JED,Valuable,118.33,Express,Singapore Airlines Cargo,Summer,VAL,2,2446.0,13.69,272.85,0.813,0.172,0.76,1422.15,0.5262
RTE_018277,2025-06-10 23:21:38,SHP_004073,CR_03,MAD,JED,Valuable,508.61,Express,UPS Airlines,Summer,VAL,2,4597.0,14.38,780.28,0.797,0.295,0.891,3381.28,0.5503
RTE_016425,2025-04-30 15:53:18,SHP_003653,CR_04,LAX,JED,Pharmaceutical,1654.56,Express,Qatar Airways Cargo,Spring,ELM,0,13268.0,17.87,4461.91,0.982,0.238,0.913,15273.68,0.9151
RTE_014526,2025-06-03 12:07:20,SHP_003225,CR_02,DXB,JED,Perishable,2713.14,Express,Cargolux,Summer,PER,0,1658.0,4.29,4479.62,0.98,0.074,0.681,13296.65,0.928
RTE_001596,2025-08-07 12:19:49,SHP_000354,CR_03,JNB,JED,General,1104.3,Economy,Turkish Cargo,Summer,GEN,0,6425.0,12.99,2238.31,0.904,0.231,0.542,6382.14,0.5999
RTE_006358,2025-10-15 06:47:44,SHP_001415,CR_04,JFK,JED,Valuable,467.27,Express,Singapore Airlines Cargo,Monsoon,VAL,2,10238.0,26.22,1527.82,0.809,0.02,0.661,6164.06,0.3169
RTE_016758,2025-09-03 21:04:14,SHP_003728,CR_02,KWI,JED,Perishable,320.83,Standard,Qatar Airways Cargo,Monsoon,FRO,1,1262.0,12.08,763.09,0.848,0.152,0.74,3332.57,0.4067
RTE_002153,2026-02-25 09:22:27,SHP_000480,CR_04,DXB,JED,Valuable,995.79,Standard,Emirates SkyCargo,Winter,VAL,0,1714.0,4.09,2259.41,0.924,0.405,0.755,4999.64,0.99
RTE_015740,2025-04-08 06:48:00,SHP_003494,CR_03,MAD,JED,Heavy,12927.48,Standard,UPS Airlines,Spring,HEA,0,4504.0,9.8,24686.33,0.925,0.295,0.582,57952.13,0.7553
RTE_005113,2025-04-18 18:12:23,SHP_001145,CR_05,ORD,JED,General,2294.06,Economy,Lufthansa Cargo,Spring,GEN,0,10837.0,19.53,6330.49,0.849,0.47,0.623,10795.7,0.642
RTE_000928,2025-04-24 07:32:36,SHP_000201,CR_05,BOM,JED,Dangerous,2795.65,Express,Qatar Airways Cargo,Spring,CAO,0,3735.0,5.99,3777.39,0.99,0.096,0.796,19328.47,0.8816
RTE_010598,2025-09-14 12:29:22,SHP_002361,CR_06,AMS,JED,Perishable,590.34,Standard,Qatar Airways Cargo,Monsoon,PER,0,4663.0,9.66,1579.38,0.938,0.47,0.736,6497.34,0.6576
RTE_008172,2026-01-15 01:35:42,SHP_001822,CR_06,DEL,JED,Perishable,2685.52,Standard,Emirates SkyCargo,Winter,ICE,1,4001.0,14.61,4038.07,0.782,0.555,0.727,11497.23,0.319
RTE_005149,2026-02-10 13:53:36,SHP_001154,CR_02,KWI,JED,Heavy,10383.6,Economy,Lufthansa Cargo,Winter,HEA,1,1252.0,9.43,33502.17,0.834,0.19,0.833,32267.6,0.5801
RTE_015753,2026-01-16 14:25:09,SHP_003497,CR_03,DOH,JED,Dangerous,3793.6,Standard,Qatar Airways Cargo,Winter,CAO,1,1405.0,9.91,7920.66,0.859,0.324,0.857,15577.61,0.4823
RTE_005793,2025-12-09 19:03:59,SHP_001294,CR_05,NBO,JED,Heavy,3805.96,Standard,FedEx Express,Winter,HEA,2,2887.0,20.54,13365.15,0.745,0.359,0.615,12519.84,0.4142
RTE_020484,2025-10-11 04:19:11,SHP_004558,CR_03,FRA,JED,Dangerous,3861.31,Standard,Etihad Cargo,Monsoon,DGR,1,4187.0,12.83,8458.28,0.808,0.302,0.753,15784.26,0.7659
RTE_012443,2025-07-06 10:09:29,SHP_002771,CR_03,CDG,JED,Heavy,12776.11,Express,Emirates SkyCargo,Summer,HEA,0,4454.0,9.27,30965.34,0.947,0.412,0.559,72017.0,0.74
RTE_016820,2025-04-10 08:29:24,SHP_003742,CR_02,RUH,JED,Dangerous,325.64,Express,Emirates SkyCargo,Spring,DGR,0,954.0,3.97,504.77,0.983,0.164,0.655,4555.5,0.99
RTE_017026,2025-07-18 09:16:55,SHP_003788,CR_04,RUH,JED,Perishable,319.8,Standard,Turkish Cargo,Summer,FRO,1,933.0,7.73,758.21,0.744,0.619,0.79,3604.58,0.2925
RTE_016697,2026-02-01 18:01:55,SHP_003714,CR_02,ICN,JED,Perishable,355.58,Express,Cargolux,Winter,PER,2,8584.0,25.02,1035.74,0.788,0.204,0.894,2846.75,0.4671
RTE_020613,2025-06-25 17:53:22,SHP_004585,CR_01,RUH,JED,Perishable,1739.51,Standard,Cargolux,Summer,PER,2,755.0,14.37,2785.62,0.764,0.257,0.923,5672.83,0.3814
RTE_009252,2025-03-04 15:53:41,SHP_002065,CR_01,PVG,JED,Pharmaceutical,1809.89,Standard,Turkish Cargo,Spring,ELM,0,7966.0,15.88,2887.36,0.926,0.197,0.681,10118.1,0.791
RTE_008307,2025-05-21 15:27:23,SHP_001851,CR_04,ADD,JED,General,1044.02,Express,Etihad Cargo,Spring,GEN,0,1734.0,3.69,1919.96,0.99,0.113,0.756,8177.89,0.6994
RTE_006920,2025-06-03 22:52:35,SHP_001546,CR_01,ADD,JED,Pharmaceutical,350.51,Express,FedEx Express,Summer,ELM,1,1778.0,11.14,866.35,0.882,0.182,0.767,4169.97,0.5188
RTE_016069,2025-09-02 13:50:51,SHP_003572,CR_02,LAX,JED,Dangerous,3361.45,Express,Saudia Cargo,Monsoon,DGR,1,13365.0,24.8,6598.89,0.944,0.304,0.793,23693.35,0.6433
RTE_018648,2025-12-17 22:32:13,SHP_004157,CR_01,IST,JED,Valuable,458.07,Express,Singapore Airlines Cargo,Winter,VAL,1,2345.0,8.51,1148.89,0.838,0.355,0.69,5576.2,0.2899
RTE_007699,2025-12-18 20:22:24,SHP_001715,CR_01,HKG,JED,Perishable,2183.9,Express,Lufthansa Cargo,Winter,FRO,1,6403.0,11.97,6503.79,0.905,0.033,0.777,12767.48,0.5401
RTE_015413,2026-01-12 23:18:31,SHP_003422,CR_02,CAI,JED,Pharmaceutical,557.77,Express,Cargolux,Winter,ELI,1,1170.0,6.76,997.03,0.883,0.216,0.877,4178.65,0.6324
RTE_011918,2025-11-08 10:28:41,SHP_002653,CR_02,BOM,JED,Perishable,140.61,Economy,Qatar Airways Cargo,Monsoon,PER,1,3922.0,14.89,252.98,0.853,0.284,0.617,2800.69,0.6447
RTE_006867,2025-03-16 08:26:38,SHP_001533,CR_05,BOM,JED,Pharmaceutical,561.03,Express,UPS Airlines,Spring,ELM,1,3990.0,11.01,1368.53,0.825,0.51,0.762,3177.46,0.4842
RTE_006120,2026-02-24 12:25:34,SHP_001366,CR_03,FRA,JED,Heavy,14310.73,Express,UPS Airlines,Winter,HEA,0,4249.0,7.23,28408.38,0.945,0.629,0.649,78511.55,0.583
RTE_006179,2025-05-26 10:24:04,SHP_001378,CR_01,SIN,JED,Dangerous,3059.25,Express,Cargolux,Spring,CAO,1,7061.0,14.76,6315.6,0.908,0.53,0.61,18114.02,0.5281
RTE_015923,2025-04-06 03:21:13,SHP_003538,CR_04,DOH,JED,Heavy,11758.74,Economy,Qatar Airways Cargo,Spring,HEA,0,1461.0,3.86,26825.47,0.918,0.138,0.546,41745.76,0.8195
RTE_020777,2025-05-05 16:23:45,SHP_004620,CR_02,ADD,JED,Dangerous,3437.32,Economy,Lufthansa Cargo,Spring,CAO,1,1733.0,9.75,5373.02,0.809,0.26,0.778,12005.86,0.7822
RTE_015099,2025-06-13 20:18:31,SHP_003354,CR_01,RUH,JED,Pharmaceutical,1364.32,Express,Qatar Airways Cargo,Summer,ELM,0,893.0,4.71,2451.85,0.99,0.056,0.743,8189.97,0.9073
RTE_002944,2025-09-05 20:46:33,SHP_000660,CR_02,ADD,JED,Heavy,2979.78,Economy,Cargolux,Monsoon,HEA,1,1879.0,11.19,7141.85,0.845,0.184,0.66,10315.24,0.6811
RTE_017985,2025-12-03 18:27:30,SHP_004008,CR_01,PVG,JED,Pharmaceutical,859.51,Express,Turkish Cargo,Winter,ELI,2,8039.0,18.11,2266.96,0.836,0.2,0.844,7942.17,0.5204
RTE_009772,2025-09-08 15:56:53,SHP_002181,CR_05,HKG,JED,General,2239.45,Standard,UPS Airlines,Monsoon,GEN,0,6499.0,12.79,6241.68,0.874,0.647,0.875,12113.82,0.5134
RTE_009023,2025-09-09 11:13:41,SHP_002011,CR_01,ICN,JED,Heavy,14436.07,Standard,Saudia Cargo,Monsoon,HEA,1,8449.0,18.46,28580.98,0.758,0.895,0.737,60207.93,0.4277
RTE_005514,2025-10-06 05:03:57,SHP_001233,CR_03,ATL,JED,General,1670.07,Express,Singapore Airlines Cargo,Monsoon,GEN,0,11070.0,17.76,3771.52,0.911,0.667,0.797,13180.57,0.428
RTE_010508,2025-03-13 03:39:20,SHP_002342,CR_03,AMS,JED,Valuable,498.09,Express,Emirates SkyCargo,Spring,VAL,1,4651.0,13.61,850.05,0.917,0.229,0.786,5122.07,0.4485
RTE_012340,2025-05-18 12:27:07,SHP_002746,CR_04,AUH,JED,Perishable,2038.31,Economy,Qatar Airways Cargo,Spring,PER,1,1646.0,11.2,2976.76,0.81,0.023,0.616,7402.67,0.4384
RTE_009986,2025-12-17 06:49:46,SHP_002230,CR_03,JNB,JED,Valuable,369.13,Express,Saudia Cargo,Winter,VAL,0,6390.0,9.89,752.61,0.981,0.234,0.765,4381.72,0.99
RTE_002806,2025-09-21 02:21:40,SHP_000630,CR_03,IST,JED,Pharmaceutical,1082.31,Standard,Etihad Cargo,Monsoon,ELI,0,2496.0,5.7,2147.1,0.918,0.363,0.637,6021.94,0.99
RTE_003434,2025-09-08 01:12:40,SHP_000771,CR_03,AUH,JED,Pharmaceutical,1768.84,Express,Singapore Airlines Cargo,Monsoon,ELM,0,1597.0,3.2,5592.41,0.931,0.407,0.696,10056.2,0.99
RTE_006600,2025-12-02 09:00:02,SHP_001473,CR_03,ORD,JED,Perishable,2466.74,Express,FedEx Express,Winter,PER,1,10844.0,20.0,7714.99,0.874,0.442,0.688,16678.64,0.8007
RTE_009781,2025-08-25 06:56:03,SHP_002183,CR_03,LHR,JED,Pharmaceutical,740.69,Express,Turkish Cargo,Summer,ELM,0,4737.0,7.74,1718.41,0.953,0.485,0.73,5576.04,0.9562
RTE_013318,2025-10-10 03:58:45,SHP_002962,CR_01,BOM,JED,Pharmaceutical,1187.36,Standard,Emirates SkyCargo,Monsoon,ELM,2,3800.0,16.07,2261.25,0.731,0.39,0.885,6164.57,0.4027
RTE_011681,2025-12-18 05:56:27,SHP_002603,CR_02,KWI,JED,Dangerous,1877.91,Standard,Qatar Airways Cargo,Winter,DGR,2,1170.0,16.2,4878.94,0.839,0.192,0.707,9666.53,0.365
RTE_004668,2025-08-13 04:19:17,SHP_001045,CR_04,RUH,JED,Pharmaceutical,380.57,Standard,Qatar Airways Cargo,Summer,ELI,1,992.0,11.82,925.17,0.862,0.228,0.751,3807.08,0.6594
RTE_008586,2026-02-10 11:42:04,SHP_001913,CR_01,LHR,JED,Pharmaceutical,1034.25,Standard,Cargolux,Winter,ELM,2,4621.0,23.19,3124.59,0.733,0.135,0.773,5290.29,0.4525
RTE_013890,2025-09-13 17:24:43,SHP_003087,CR_03,RUH,JED,Heavy,2615.48,Economy,Emirates SkyCargo,Monsoon,HEA,1,808.0,9.9,5992.72,0.787,0.203,0.719,10304.73,0.1943
RTE_018001,2025-05-04 23:45:30,SHP_004011,CR_02,LHR,JED,Valuable,670.66,Standard,Qatar Airways Cargo,Spring,VAL,0,4767.0,8.86,1489.01,0.868,0.522,0.693,5765.08,0.6545
RTE_014107,2025-06-23 22:23:16,SHP_003134,CR_03,KWI,JED,Heavy,4613.37,Express,Lufthansa Cargo,Summer,HEA,0,1379.0,4.7,10931.46,0.99,0.029,0.564,23186.11,0.9618
RTE_001838,2025-12-03 15:02:01,SHP_000409,CR_06,SIN,JED,General,154.9,Express,Qatar Airways Cargo,Winter,GEN,1,7164.0,16.46,346.09,0.855,0.26,0.65,2202.24,0.4368
RTE_012789,2025-06-08 23:41:27,SHP_002848,CR_03,RUH,JED,Dangerous,2945.07,Express,Qatar Airways Cargo,Summer,CAO,0,913.0,3.81,3929.54,0.921,0.307,0.751,17155.23,0.4348
RTE_016651,2025-06-30 10:02:05,SHP_003704,CR_02,RUH,JED,Valuable,53.83,Standard,Etihad Cargo,Summer,VAL,1,946.0,7.09,130.81,0.813,0.556,0.641,3879.41,0.3358
RTE_014581,2025-07-06 14:28:00,SHP_003237,CR_06,LAX,JED,Perishable,2862.76,Express,Emirates SkyCargo,Summer,FRO,1,13387.0,25.15,7071.2,0.885,0.085,0.837,19280.56,0.3925
RTE_015036,2025-05-20 08:19:00,SHP_003339,CR_01,BOM,JED,Perishable,1260.67,Standard,Turkish Cargo,Spring,FRO,2,3650.0,17.78,2210.0,0.664,0.711,0.855,5955.02,0.2563
RTE_019404,2025-04-12 02:21:09,SHP_004317,CR_05,DXB,JED,Pharmaceutical,1748.45,Standard,FedEx Express,Spring,ELM,0,1700.0,4.39,4764.32,0.936,0.107,0.84,8884.92,0.9729
RTE_000050,2025-12-04 23:28:09,SHP_000011,CR_03,ATL,JED,Dangerous,2002.79,Standard,FedEx Express,Winter,DGR,1,11163.0,25.96,5142.5,0.845,0.242,0.574,13540.8,0.2225
RTE_016680,2025-12-18 03:00:59,SHP_003710,CR_02,NBO,JED,General,2553.77,Standard,Qatar Airways Cargo,Winter,GEN,1,2753.0,9.45,4839.7,0.839,0.444,0.899,7983.79,0.583
RTE_010657,2025-11-16 14:09:27,SHP_002375,CR_01,ORD,JED,Heavy,7024.36,Express,Emirates SkyCargo,Monsoon,HEA,1,10681.0,22.9,13924.97,0.918,0.202,0.868,41199.43,0.6457
RTE_017766,2025-10-17 10:21:30,SHP_003956,CR_06,CAI,JED,General,4237.58,Economy,FedEx Express,Monsoon,GEN,0,1318.0,5.9,13120.58,0.881,0.638,0.696,12309.84,0.6224
RTE_016646,2026-01-19 13:42:49,SHP_003703,CR_03,PVG,JED,General,2331.18,Standard,Emirates SkyCargo,Winter,GEN,0,8114.0,13.06,3359.66,0.966,0.072,0.735,11325.89,0.6478
RTE_008352,2025-04-02 17:06:10,SHP_001860,CR_04,ATL,JED,Perishable,1144.6,Standard,Etihad Cargo,Spring,ICE,0,11158.0,18.35,3550.23,0.91,0.164,0.7,7849.9,0.9338
RTE_010449,2025-07-30 18:23:18,SHP_002329,CR_02,CDG,JED,Valuable,958.02,Standard,Turkish Cargo,Summer,VAL,2,4500.0,20.5,2638.06,0.705,0.321,0.891,6207.83,0.2886
RTE_018995,2025-11-20 06:15:15,SHP_004232,CR_03,CDG,JED,General,3873.24,Express,Etihad Cargo,Monsoon,GEN,0,4308.0,9.52,13489.45,0.962,0.232,0.668,17838.26,0.767
RTE_014653,2025-05-23 10:35:59,SHP_003253,CR_03,ATL,JED,Valuable,74.21,Express,UPS Airlines,Spring,VAL,0,11127.0,15.87,167.89,0.905,0.644,0.711,3202.95,0.5454
RTE_007785,2025-07-29 07:12:16,SHP_001735,CR_02,CAI,JED,Pharmaceutical,898.61,Standard,Cargolux,Summer,ELM,2,1317.0,11.95,2729.57,0.766,0.241,0.775,3906.02,0.3761
RTE_015164,2026-02-18 23:31:38,SHP_003369,CR_03,ADD,JED,General,4256.63,Economy,Qatar Airways Cargo,Winter,GEN,0,1766.0,6.55,6079.75,0.901,0.181,0.94,12749.78,0.606
RTE_007431,2025-10-11 21:17:15,SHP_001656,CR_05,JFK,JED,Valuable,924.99,Economy,FedEx Express,Monsoon,VAL,1,10192.0,23.18,2766.17,0.804,0.162,0.926,4783.48,0.6561
RTE_016120,2025-08-23 08:31:05,SHP_003584,CR_02,IST,JED,Pharmaceutical,1668.93,Express,Qatar Airways Cargo,Summer,ELI,1,2462.0,9.13,2399.52,0.823,0.335,0.912,8547.7,0.7294
RTE_012406,2025-11-16 09:44:28,SHP_002763,CR_04,MAD,JED,General,4568.58,Standard,Saudia Cargo,Monsoon,GEN,1,4551.0,16.33,10954.46,0.826,0.223,0.916,14662.25,0.7212
RTE_007519,2025-10-23 05:43:15,SHP_001675,CR_06,HKG,JED,General,1154.31,Economy,Turkish Cargo,Monsoon,GEN,0,6376.0,10.31,3814.36,0.916,0.225,0.517,4194.36,0.99
RTE_009887,2025-05-07 23:12:04,SHP_002207,CR_04,FRA,JED,Perishable,2772.13,Express,Emirates SkyCargo,Spring,FRO,0,4182.0,8.75,7279.95,0.969,0.39,0.843,18191.12,0.6492
RTE_019596,2025-04-20 08:56:28,SHP_004361,CR_01,BRU,JED,Perishable,1793.57,Standard,Etihad Cargo,Spring,FRO,1,4441.0,15.8,4691.04,0.865,0.085,0.74,6665.08,0.6363
RTE_015896,2025-12-07 07:55:32,SHP_003533,CR_04,NBO,JED,General,1614.75,Economy,Cargolux,Winter,GEN,0,2685.0,7.53,6013.33,0.863,0.657,0.505,5839.4,0.9624
RTE_014818,2025-05-27 01:27:35,SHP_003289,CR_03,FRA,JED,Dangerous,1561.15,Standard,UPS Airlines,Spring,CAO,2,4137.0,19.61,3396.42,0.741,0.16,0.834,9570.44,0.3414
RTE_010549,2025-06-09 05:50:17,SHP_002351,CR_06,PVG,JED,Pharmaceutical,688.88,Standard,Turkish Cargo,Summer,ELI,0,8058.0,12.75,1046.2,0.956,0.029,0.899,6135.76,0.736
RTE_003471,2026-01-26 01:48:01,SHP_000779,CR_05,SIN,JED,Valuable,16.64,Economy,Singapore Airlines Cargo,Winter,VAL,0,7250.0,15.77,57.36,0.863,0.324,0.709,2576.67,0.7575
RTE_000585,2025-09-01 10:07:20,SHP_000128,CR_01,BRU,JED,Perishable,1688.49,Express,Cargolux,Monsoon,ICE,1,4441.0,11.98,2494.24,0.85,0.318,0.748,7929.46,0.3988
RTE_010437,2025-11-30 02:19:52,SHP_002326,CR_02,ICN,JED,Perishable,2409.3,Economy,Etihad Cargo,Monsoon,FRO,1,8590.0,21.42,6856.66,0.826,0.08,0.699,8827.29,0.9219
RTE_013216,2025-05-05 08:22:55,SHP_002939,CR_03,CDG,JED,Dangerous,1270.3,Standard,Saudia Cargo,Spring,CAO,1,4437.0,15.1,3715.85,0.881,0.085,0.765,8548.95,0.884
RTE_012293,2025-09-24 14:13:51,SHP_002734,CR_06,HKG,JED,Perishable,2121.82,Economy,Etihad Cargo,Monsoon,FRO,1,6334.0,16.59,3804.25,0.826,0.212,0.74,8066.05,0.8689
RTE_018257,2026-02-23 11:54:55,SHP_004069,CR_02,PVG,JED,Pharmaceutical,441.13,Express,Lufthansa Cargo,Winter,ELM,1,8014.0,17.19,947.92,0.859,0.247,0.709,3822.2,0.3996
RTE_009368,2025-10-17 02:49:41,SHP_002091,CR_05,LHR,JED,General,1059.78,Express,Qatar Airways Cargo,Monsoon,GEN,0,4705.0,8.0,1604.81,0.99,0.199,0.762,7818.21,0.8807
RTE_001766,2025-12-19 06:00:19,SHP_000393,CR_03,LHR,JED,General,347.83,Express,UPS Airlines,Winter,GEN,1,4795.0,12.98,936.79,0.912,0.142,0.662,1953.64,0.99
RTE_016130,2025-10-01 20:52:59,SHP_003587,CR_02,AMS,JED,General,2515.44,Express,FedEx Express,Monsoon,GEN,2,4755.0,14.81,8254.07,0.793,0.364,0.741,11049.55,0.4445
RTE_009528,2025-10-25 11:26:35,SHP_002127,CR_02,LAX,JED,General,3232.87,Standard,Emirates SkyCargo,Monsoon,GEN,0,13376.0,20.98,10458.25,0.941,0.36,0.825,17174.52,0.629
RTE_003699,2026-01-02 21:01:47,SHP_000831,CR_01,IST,JED,Dangerous,1552.27,Standard,Lufthansa Cargo,Winter,DGR,0,2524.0,5.57,3705.86,0.96,0.116,0.703,9732.54,0.821
RTE_014207,2025-04-19 13:09:34,SHP_003156,CR_04,PVG,JED,Valuable,873.83,Express,Etihad Cargo,Spring,VAL,2,8117.0,25.85,2893.8,0.756,0.095,0.668,8801.68,0.2892
RTE_003452,2025-07-15 11:11:32,SHP_000775,CR_05,SIN,JED,General,960.12,Standard,Etihad Cargo,Summer,GEN,1,7133.0,15.09,2942.23,0.809,0.34,0.705,7376.5,0.4786
RTE_013515,2025-10-12 15:46:48,SHP_003006,CR_06,LAX,JED,General,3076.34,Standard,Singapore Airlines Cargo,Monsoon,GEN,0,13303.0,18.37,7250.62,0.931,0.176,0.802,14407.93,0.7702
RTE_004004,2025-04-06 05:00:29,SHP_000897,CR_03,CDG,JED,Valuable,531.07,Express,UPS Airlines,Spring,VAL,1,4359.0,13.87,1122.58,0.837,0.363,0.724,5350.8,0.3343
RTE_019591,2025-04-28 19:57:38,SHP_004359,CR_04,BOM,JED,Dangerous,3564.22,Standard,Cargolux,Spring,DGR,1,3893.0,14.65,9442.79,0.835,0.104,0.691,17136.98,0.6425
RTE_001558,2025-05-05 15:24:18,SHP_000346,CR_02,ORD,JED,Valuable,675.09,Express,Lufthansa Cargo,Spring,VAL,0,10867.0,14.03,1982.62,0.972,0.17,0.98,5999.57,0.99
RTE_018875,2025-12-17 07:04:46,SHP_004207,CR_02,AUH,JED,Valuable,166.35,Express,UPS Airlines,Winter,VAL,2,1615.0,10.55,306.52,0.764,0.327,0.849,2388.37,0.335
RTE_016935,2025-06-23 14:03:29,SHP_003769,CR_01,SIN,JED,Pharmaceutical,713.39,Economy,Emirates SkyCargo,Summer,ELM,0,7047.0,13.96,1568.24,0.913,0.175,0.734,4834.62,0.7874
RTE_006726,2025-09-16 16:47:49,SHP_001502,CR_03,BOM,JED,Dangerous,2008.18,Standard,Cargolux,Monsoon,CAO,0,3878.0,8.85,3842.62,0.922,0.598,0.813,11894.09,0.5117
RTE_013509,2025-09-20 13:25:09,SHP_003005,CR_06,DOH,JED,General,833.57,Economy,Lufthansa Cargo,Monsoon,GEN,1,1310.0,11.0,1637.26,0.757,0.3,0.788,5611.46,0.3892
RTE_006528,2025-03-30 17:56:14,SHP_001454,CR_03,CDG,JED,Heavy,9615.54,Standard,FedEx Express,Spring,HEA,1,4503.0,17.43,19472.73,0.818,0.297,0.889,38438.53,0.2274
RTE_010430,2025-07-02 14:57:31,SHP_002325,CR_01,ATL,JED,Perishable,2568.13,Express,UPS Airlines,Summer,FRO,1,11294.0,18.18,5474.72,0.887,0.368,0.664,17448.37,0.6488
RTE_019877,2025-10-12 18:48:52,SHP_004422,CR_05,DXB,JED,Perishable,2651.57,Standard,Cargolux,Monsoon,ICE,0,1807.0,5.95,3703.91,0.896,0.357,0.881,11356.63,0.6996
RTE_019664,2025-10-08 06:33:42,SHP_004376,CR_01,AMS,JED,Heavy,5679.8,Standard,Singapore Airlines Cargo,Monsoon,HEA,1,4529.0,12.54,12557.45,0.872,0.092,0.725,21596.76,0.6101
RTE_004259,2025-03-16 07:28:51,SHP_000954,CR_05,DXB,JED,General,4955.5,Standard,Etihad Cargo,Spring,GEN,1,1661.0,9.79,9353.46,0.869,0.309,0.679,15727.54,0.4752
RTE_005955,2025-07-16 05:36:56,SHP_001330,CR_03,CDG,JED,Perishable,2788.26,Express,Turkish Cargo,Summer,ICE,0,4479.0,8.58,5043.95,0.967,0.237,0.539,17693.41,0.7212
RTE_015183,2025-04-09 03:32:33,SHP_003373,CR_04,PVG,JED,General,4278.63,Standard,Qatar Airways Cargo,Spring,GEN,0,8070.0,13.92,11143.01,0.962,0.129,0.725,18465.3,0.8206
RTE_014279,2025-03-02 17:07:02,SHP_003171,CR_01,FRA,JED,Perishable,997.46,Standard,FedEx Express,Spring,ICE,0,4164.0,10.0,2951.07,0.933,0.159,0.906,5379.32,0.99
RTE_010570,2025-10-23 20:02:46,SHP_002356,CR_04,KWI,JED,Perishable,2848.37,Economy,Emirates SkyCargo,Monsoon,PER,0,1257.0,4.29,7847.96,0.886,0.25,0.595,11163.02,0.682
RTE_004069,2026-01-31 22:59:06,SHP_000912,CR_02,HKG,JED,Dangerous,1677.06,Express,UPS Airlines,Winter,CAO,0,6351.0,11.05,2768.41,0.974,0.27,0.707,12874.14,0.8084
RTE_012828,2026-01-29 11:40:13,SHP_002856,CR_03,LHR,JED,Pharmaceutical,882.0,Express,Singapore Airlines Cargo,Winter,ELI,2,4721.0,19.96,1559.52,0.843,0.091,0.826,6116.87,0.4059
RTE_011199,2026-01-03 16:51:00,SHP_002500,CR_04,DXB,JED,General,1642.22,Standard,Etihad Cargo,Winter,GEN,1,1697.0,10.76,3958.06,0.877,0.188,0.696,5253.94,0.6001
RTE_016308,2025-04-20 12:34:09,SHP_003627,CR_05,NBO,JED,Perishable,2802.96,Express,Saudia Cargo,Spring,FRO,1,2744.0,11.92,6546.82,0.879,0.385,0.866,14332.18,0.5635
RTE_005688,2025-04-03 07:20:17,SHP_001272,CR_04,SIN,JED,Dangerous,2376.96,Standard,Etihad Cargo,Spring,DGR,1,7077.0,17.49,5434.31,0.839,0.203,0.814,13010.77,0.5588
RTE_007204,2025-05-25 03:13:51,SHP_001606,CR_03,JNB,JED,Dangerous,3103.75,Express,Emirates SkyCargo,Spring,CAO,1,6563.0,15.83,7735.02,0.903,0.121,0.685,19906.83,0.4308
RTE_002158,2025-09-08 00:04:36,SHP_000482,CR_01,JNB,JED,Perishable,815.45,Standard,Emirates SkyCargo,Monsoon,ICE,2,6286.0,21.02,2769.1,0.801,0.282,0.668,6150.24,0.3066
RTE_017392,2025-08-03 05:30:28,SHP_003874,CR_02,MAD,JED,Perishable,771.59,Express,FedEx Express,Summer,ICE,1,4578.0,14.69,2190.86,0.932,0.033,0.55,7662.16,0.6835
RTE_018671,2025-10-01 18:22:13,SHP_004162,CR_02,DOH,JED,Perishable,244.34,Standard,Singapore Airlines Cargo,Monsoon,FRO,0,1265.0,6.08,384.48,0.958,0.029,0.578,2049.28,0.8193
RTE_012754,2025-03-04 23:00:17,SHP_002840,CR_01,MIA,JED,Dangerous,1304.9,Express,Qatar Airways Cargo,Spring,CAO,0,11578.0,18.72,3241.96,0.922,0.448,0.702,11874.78,0.5497
RTE_014719,2025-07-09 05:36:23,SHP_003268,CR_01,PVG,JED,Heavy,12817.77,Standard,Etihad Cargo,Summer,HEA,1,7911.0,17.48,20252.68,0.881,0.081,0.797,54703.86,0.7825
RTE_011457,2025-03-19 16:11:24,SHP_002552,CR_04,CDG,JED,Heavy,9901.05,Economy,Qatar Airways Cargo,Spring,HEA,1,4459.0,15.66,27907.19,0.824,0.213,0.824,32699.03,0.6244
RTE_015455,2025-03-20 05:27:51,SHP_003430,CR_05,DOH,JED,Perishable,1871.95,Express,Qatar Airways Cargo,Spring,FRO,0,1357.0,5.42,5272.42,0.981,0.51,0.851,12253.71,0.6813
RTE_011048,2025-12-19 19:43:53,SHP_002465,CR_01,SIN,JED,General,2006.1,Economy,Cargolux,Winter,GEN,2,6989.0,25.98,3327.02,0.757,0.079,0.865,9179.4,0.111
RTE_011845,2025-08-10 08:25:47,SHP_002638,CR_03,LHR,JED,Dangerous,352.35,Standard,Saudia Cargo,Summer,CAO,2,4650.0,19.8,885.12,0.773,0.39,0.98,3358.59,0.3583
RTE_020953,2025-08-12 01:29:25,SHP_004661,CR_01,FRA,JED,Pharmaceutical,641.29,Standard,Etihad Cargo,Summer,ELI,1,4208.0,13.93,1012.81,0.805,0.333,0.706,5241.67,0.1061
